1,['49'],['19'],0.8869646594930369,0.0764525993883792,0.005,0.006083296801957811,0.1262,0.880511682691079
2,['19'],['49'],0.8869646594930369,0.07062146892655367,0.005,0.006083296801957811,0.1262,0.880511682691079
3,['23'],['29'],0.8826170288066169,0.071875,0.0046,0.001371852808263394,0.1254,0.8811635759983535
4,['29'],['23'],0.8826170288066169,0.06515580736543909,0.0046,0.001371852808263394,0.1254,0.8811635759983535
5,['19'],['31'],0.8794581103717684,0.07909604519774012,0.0056,0.005288448042493091,0.13379999999999997,0.8738230223292753
6,['31'],['19'],0.8794581103717684,0.07547169811320754,0.0056,0.005288448042493091,0.13379999999999997,0.8738230223292753
7,['24'],['29'],0.8784970637193525,0.06853582554517133,0.0044,-0.0020058279807251504,0.126,0.8806354117000776
8,['29'],['24'],0.8784970637193525,0.06232294617563739,0.0044,-0.0020058279807251504,0.126,0.8806354117000776
9,['43'],['44'],0.8771518748674743,0.07741935483870968,0.0048,0.00023770572031822954,0.1296,0.8769005691471561
10,['44'],['43'],0.8771518748674743,0.06217616580310881,0.0048,0.00023770572031822954,0.1296,0.8769005691471561
11,['48'],['1'],0.8765078153223952,0.09253731343283582,0.0062,0.008237501019492692,0.1396,0.8677653143029025
12,['1'],['48'],0.8765078153223952,0.07294117647058823,0.0062,0.008237501019492692,0.1396,0.8677653143029025
13,['19'],['14'],0.8746733071746173,0.08192090395480225,0.0058,0.0040365631967913315,0.13740000000000002,0.870373303977826
14,['14'],['19'],0.8746733071746173,0.0741687979539642,0.0058,0.0040365631967913315,0.13740000000000002,0.870373303977826
15,['23'],['44'],0.8731292421096689,0.075,0.0048,-0.0019485408086444458,0.1316,0.8752185829183134
16,['44'],['23'],0.8731292421096689,0.06217616580310881,0.0048,-0.0019485408086444458,0.1316,0.8752185829183134
17,['19'],['12'],0.8704323993634316,0.07062146892655367,0.005,-0.002884318760036184,0.13419999999999999,0.8735134381234678
18,['12'],['19'],0.8704323993634316,0.0681198910081744,0.005,-0.002884318760036184,0.13419999999999999,0.8735134381234678
19,['24'],['44'],0.8694044783471166,0.07165109034267912,0.0046,-0.004931083321244627,0.13219999999999998,0.8746918016683612
20,['44'],['24'],0.8694044783471166,0.05958549222797927,0.0046,-0.004931083321244627,0.13219999999999998,0.8746918016683612
21,['49'],['17'],0.8688726026917004,0.07033639143730887,0.0046,-0.005384705683456592,0.1324,0.874640788375157
22,['17'],['49'],0.8688726026917004,0.06036745406824147,0.0046,-0.005384705683456592,0.1324,0.874640788375157
23,['43'],['16'],0.8688463344145909,0.08387096774193549,0.0052,-0.0010310619938536693,0.1368,0.8699597964084447
24,['16'],['43'],0.8688463344145909,0.06103286384976526,0.0052,-0.0010310619938536693,0.1368,0.8699597964084447
25,['49'],['1'],0.8687517328221364,0.0856269113149847,0.0056,0.0006851489781253539,0.1392,0.8680255838440111
26,['1'],['49'],0.8687517328221364,0.06588235294117648,0.0056,0.0006851489781253539,0.1392,0.8680255838440111
27,['12'],['44'],0.8678155801819883,0.07629427792915532,0.0056,-0.000929354517993816,0.1394,0.8688114146999821
28,['44'],['12'],0.8678155801819883,0.07253886010362694,0.0056,-0.000929354517993816,0.1394,0.8688114146999821
29,['24'],['14'],0.8675705880810525,0.07165109034267912,0.0046,-0.0057453201413072185,0.13319999999999999,0.8737363482223597
30,['14'],['24'],0.8675705880810525,0.058823529411764705,0.0046,-0.0057453201413072185,0.13319999999999999,0.8737363482223597
31,"['18', '35']",['24'],0.8672331216445164,0.03515625,0.0018,-0.024412538809475026,0.1118,0.8931327004539914
32,['24'],"['18', '35']",0.8672331216445164,0.028037383177570093,0.0018,-0.024412538809475026,0.1118,0.8931327004539914
33,['40'],['19'],0.8661755949934282,0.05864197530864197,0.0038,-0.011898720718369555,0.128,0.8788621557117977
34,['19'],['40'],0.8661755949934282,0.05367231638418079,0.0038,-0.011898720718369555,0.128,0.8788621557117977
35,['43'],['29'],0.8649589112897698,0.054838709677419356,0.0034,-0.014756247093146171,0.1258,0.8806923583829159
36,['29'],['43'],0.8649589112897698,0.04815864022662889,0.0034,-0.014756247093146171,0.1258,0.8806923583829159
37,['19'],['36'],0.8643355243895932,0.07344632768361582,0.0052,-0.004631765300404175,0.1386,0.8693038496899974
38,['36'],['19'],0.8643355243895932,0.06649616368286446,0.0052,-0.004631765300404175,0.1386,0.8693038496899974
39,['48'],['33'],0.8641993103766501,0.06865671641791045,0.0046,-0.007781072089753767,0.1348,0.8725393824664038
40,['33'],['48'],0.8641993103766501,0.05974025974025974,0.0046,-0.007781072089753767,0.1348,0.8725393824664038
