1,['66'],['60'],1.9738505852904367,1.0,0.945244055068836,1.0,0.04005006257822278,0.9599499374217773
2,"['58', '66']",['60'],1.973533092836634,1.0,0.9449311639549437,1.0,0.04036295369211514,0.9596370463078848
3,"['29', '66']",['60'],1.9713106456600162,1.0,0.9427409261576971,1.0,0.0425531914893617,0.9574468085106383
4,"['29', '58', '66']",['60'],1.9709931532062135,1.0,0.9424280350438048,1.0,0.042866082603254065,0.9571339173967459
5,"['52', '66']",['60'],1.9703581682986084,1.0,0.94180225281602,1.0,0.0434918648310388,0.9565081351689612
6,"['52', '58', '66']",['60'],1.970040675844806,1.0,0.9414893617021277,1.0,0.04380475594493116,0.9561952440550688
7,"['29', '52', '66']",['60'],1.9678182286681882,1.0,0.9392991239048811,1.0,0.04599499374217772,0.9540050062578223
8,"['29', '52', '58', '66']",['60'],1.9675007362143857,1.0,0.9389862327909887,1.0,0.04630788485607009,0.9536921151439299
9,"['40', '66']",['60'],1.9662307663991754,1.0,0.9377346683354193,1.0,0.04755944931163955,0.9524405506883604
10,"['40', '58', '66']",['60'],1.9659132739453729,1.0,0.9374217772215269,1.0,0.047872340425531915,0.9521276595744681
11,"['29', '40', '66']",['60'],1.963690826768755,1.0,0.9352315394242804,1.0,0.05006257822277847,0.9499374217772215
12,"['29', '40', '58', '66']",['60'],1.9633733343149524,1.0,0.934918648310388,1.0,0.050375469336670836,0.9496245306633292
13,"['40', '52', '66']",['60'],1.9627383494073474,1.0,0.9342928660826032,1.0,0.05100125156445557,0.9489987484355444
14,"['40', '52', '58', '66']",['60'],1.9624208569535448,1.0,0.9339799749687109,1.0,0.05131414267834793,0.9486858573216521
15,"['29', '40', '52', '66']",['60'],1.9601984097769272,1.0,0.9317897371714643,1.0,0.05350438047559449,0.9464956195244055
16,"['29', '40', '58', '52', '66']",['60'],1.9598809173231244,1.0,0.931476846057572,1.0,0.05381727158948686,0.9461827284105131
17,['62'],['58'],1.9580592762229383,1.0,0.9574468085106383,1.0,0.04224030037546934,0.9577596996245307
18,"['52', '62']",['58'],1.9546163970607815,1.0,0.9540050062578223,1.0,0.045682102628285357,0.9543178973717147
19,"['29', '62']",['58'],1.9533644410018154,1.0,0.9527534418022529,1.0,0.04693366708385482,0.9530663329161452
20,"['40', '62']",['58'],1.9533644410018154,1.0,0.9527534418022529,1.0,0.04693366708385482,0.9530663329161452
21,['66'],"['58', '60']",1.9514925178370142,0.9996689837802052,0.9449311639549437,0.9779598366986696,0.04036295369211514,0.9596491659182868
22,"['29', '52', '62']",['58'],1.9499215618396588,1.0,0.9493116395494368,1.0,0.050375469336670836,0.9496245306633292
23,"['40', '52', '62']",['58'],1.9499215618396588,1.0,0.9493116395494368,1.0,0.050375469336670836,0.9496245306633292
24,"['29', '66']","['58', '60']",1.9488939928588205,0.9996681048788583,0.9424280350438048,0.9779013165173203,0.042866082603254065,0.9571467550475173
25,"['29', '40', '62']",['58'],1.9486696057806925,1.0,0.9480600750938674,1.0,0.0516270337922403,0.9483729662077597
26,"['52', '66']","['58', '60']",1.9479194647834785,0.9996677740863787,0.9414893617021277,0.9778792912513848,0.04380475594493116,0.9562083499603888
27,"['29', '52', '66']","['58', '60']",1.9453205053396563,0.9996668887408394,0.9389862327909887,0.9778203419942249,0.04630788485607008,0.9537059336998012
28,"['29', '40', '52', '62']",['58'],1.945226726618536,1.0,0.9446182728410513,1.0,0.05506883604505632,0.9449311639549437
29,"['40', '66']","['58', '60']",1.9436959938826477,0.9996663329996663,0.9374217772215269,0.9777833388944431,0.047872340425531915,0.952141921546371
30,"['60', '62']",['58'],1.9436617815448285,1.0,0.9430538172715894,1.0,0.05663329161451815,0.9433667083854819
31,"['29', '40', '66']","['58', '60']",1.9410965148675474,0.9996654399464704,0.934918648310388,0.9777238764358128,0.050375469336670836,0.9496394989159758
32,"['52', '60', '62']",['58'],1.9402189023826717,1.0,0.9396120150187734,1.0,0.060075093867334166,0.9399249061326659
33,"['40', '52', '66']","['58', '60']",1.9401216270820754,0.9996651038178165,0.9339799749687109,0.977701495869614,0.05131414267834793,0.9487010894189805
34,"['29', '60', '62']",['58'],1.9395929243531886,1.0,0.9389862327909887,1.0,0.0607008760951189,0.9392991239048811
35,"['40', '60', '62']",['58'],1.9389669463237056,1.0,0.938360450563204,1.0,0.06132665832290363,0.9386733416770964
36,"['29', '40', '52', '66']","['58', '60']",1.937521703177037,0.9996642041638684,0.931476846057572,0.9776415939109019,0.053817271589486855,0.946198661398729
37,"['29', '52', '60', '62']",['58'],1.9361500451910318,1.0,0.9355444305381727,1.0,0.06414267834793493,0.935857321652065
38,"['40', '52', '60', '62']",['58'],1.9355240671615488,1.0,0.934918648310388,1.0,0.06476846057571965,0.9352315394242804
39,"['29', '40', '60', '62']",['58'],1.9348980891320657,1.0,0.9342928660826032,1.0,0.06539424280350438,0.9346057571964956
40,"['29', '40', '52', '60', '62']",['58'],1.9314552099699092,1.0,0.9308510638297872,1.0,0.0688360450563204,0.9311639549436797
41,"['36', '62']",['58'],1.9276993417930108,1.0,0.9270963704630788,1.0,0.07259073842302878,0.9274092615769712
42,"['52', '36', '62']",['58'],1.9242564626308543,1.0,0.9236545682102628,1.0,0.0760325406758448,0.9239674593241551
43,"['29', '36', '62']",['58'],1.9230045065718882,1.0,0.9224030037546934,1.0,0.07728410513141427,0.9227158948685857
44,"['40', '36', '62']",['58'],1.9230045065718882,1.0,0.9224030037546934,1.0,0.07728410513141427,0.9227158948685857
